date,c_open,c_high,c_low,n_close,n_adj_close,adj_sum_5,adj_sum_10,adj_sum_15,adj_sum_20,adj_sum_25,adj_sum_30,label,closing_price_for_label
2020-09-02,-2.219211,0.491276,-2.219211,2.375997,2.375997,-2.093851,-3.606641,-4.839347,-5.43029,-5.494156,-5.558191,1,59.561166482692656
2020-09-03,2.837128,3.309982,-0.788091,-3.269524,-3.269524,1.187391,-0.02627,-1.263281,-2.074431,-2.170228,-2.287799,-1,57.61379986721583
2020-09-04,2.063521,2.74538,-1.040732,-2.399299,-2.399299,2.903284,2.528261,1.346971,0.377714,0.2548,0.119026,-1,56.23147226970119
2020-09-08,0.05423,0.849602,-0.813449,-0.73569,-0.73569,2.979031,3.163413,2.258376,1.156001,0.950108,0.859846,-1,55.81778298869317
2020-09-09,-1.387182,0.790167,-1.91396,2.946493,2.946493,-0.217735,0.361721,-0.461223,-1.503951,-1.87252,-1.933275,1,57.46245013026167
2020-09-10,0.191872,1.482644,-1.011687,0.667252,0.667252,-1.472179,-0.331415,-0.989592,-1.881214,-2.395256,-2.488517,1,57.84586946387887
2020-09-11,6.508772,8.526316,-0.22807,-0.575615,-0.575615,-0.936842,0.214035,-0.212865,-1.051754,-1.709474,-1.821637,-1,57.51290004257972
2020-09-14,2.354524,3.430878,-0.184998,4.315789,4.315789,-3.780693,-3.66633,-3.862541,-4.703162,-5.491423,-5.658706,1,59.995035728627904
2020-09-15,-1.526091,1.214309,-2.543485,2.489068,2.489068,-4.273055,-5.395471,-5.658024,-6.447325,-7.392845,-7.678591,1,61.48835313324225
2020-09-16,1.141817,1.588615,-1.29075,-0.836889,-0.836889,-2.31342,-4.138673,-4.383033,-5.223399,-6.203541,-6.655083,-1,60.97376402759812
2020-09-17,-1.262878,0.714523,-1.960784,-0.413702,-0.413702,-0.960452,-3.549352,-3.687825,-4.499003,-5.414423,-6.008087,0,60.721514466007854
2020-09-18,0.384937,0.903766,-0.535565,-0.714523,-0.714523,0.672803,-2.411715,-2.70795,-3.435983,-4.350126,-5.082287,-1,60.287645220072605
2020-09-21,2.696481,2.926669,-1.298915,1.790795,1.790795,-0.651102,-3.29168,-4.097336,-4.671983,-5.597501,-6.445796,1,61.367273343678924
2020-09-22,-0.395909,0.214451,-1.91356,-0.328839,-0.328839,-0.428901,-2.098317,-3.407016,-3.977235,-4.848565,-5.82481,0,61.165473694406714
2020-09-23,1.950475,2.59498,-0.101764,-2.73837,-2.73837,1.875848,0.998982,-0.540479,-1.03036,-1.913161,-2.908186,-1,59.49053660544738
2020-09-24,-0.944351,1.011804,-1.703204,0.576662,0.576662,0.994941,0.752108,-1.080382,-1.445194,-2.266442,-3.176504,1,59.83359600921013
2020-09-25,-0.886288,0.317726,-1.404682,0.84317,0.84317,0.167224,0.377926,-1.606466,-2.050167,-2.779933,-3.66388,1,60.338095132390656
2020-09-28,0.755287,1.611279,-0.184626,-0.367893,-0.367893,0.120846,0.768714,-0.812353,-1.545821,-2.126217,-3.007161,0,60.11611551819123
2020-09-29,0.184967,1.160249,-0.117706,-0.184626,-0.184626,-0.080713,0.70792,-0.163668,-1.174542,-1.71246,-2.520599,0,60.00512571109151
2020-09-30,-0.301508,1.155779,-0.552764,0.38675,0.38675,-0.217755,0.197655,-0.241206,-1.384422,-1.849246,-2.643774,0,60.237195307754554
2020-10-01,0.821046,0.988606,-0.385389,-0.033501,-0.033501,-0.056971,0.147453,0.054736,-1.296917,-1.669571,-2.416778,0,60.21701534282733
2020-10-02,-0.203978,1.172871,-0.54394,-1.424263,-1.424263,1.057284,1.438042,1.707745,0.27622,-0.136665,-0.804578,-1,59.35936683342044
2020-10-05,-0.201478,0.184688,-0.78912,1.240864,1.240864,-0.188046,-0.01679,0.472353,-0.631296,-1.247817,-1.7758,1,60.09593555326401
2020-10-06,0.0,1.713998,-0.168039,-0.083949,-0.083949,-0.090741,-0.119308,0.396572,-0.195765,-1.010923,-1.497227,0,60.045485640945955
2020-10-07,-1.353359,0.511636,-1.567915,1.814821,2.227099,-1.894092,-1.987023,-1.746228,-2.050748,-2.958696,-3.383179,1,61.382758323751254
2020-10-08,-0.164231,0.673345,-0.427,0.495131,0.495131,-1.900957,-2.169521,-2.126007,-2.222019,-3.298984,-3.660381,0,61.68668351763019
2020-10-09,0.0,0.376124,-0.474244,0.427,0.427,-1.48167,-2.325273,-2.363251,-2.27963,-3.430155,-3.841024,0,61.95008535232528
2020-10-12,-0.357956,0.602018,-0.634559,0.50695,0.50695,-1.282135,-2.472952,-2.759696,-2.590309,-3.529694,-4.119219,0,62.26414138600019
2020-10-13,0.984091,1.328522,-0.147614,-0.797267,-0.797267,0.068886,-1.403792,-1.913198,-1.784837,-2.369076,-3.131015,-1,61.76773023599791
2020-10-14,0.639764,0.935039,-0.180446,-0.016402,-0.016402,0.206693,-1.141429,-1.652381,-1.705265,-2.074866,-2.921962,0,61.75759939620195
2020-10-15,-0.413087,0.363516,-0.727032,-0.721785,-0.721785,0.812954,-0.244128,-0.776627,-0.942489,-1.136798,-2.120995,-1,61.311842445179494
2020-10-16,0.696633,1.360093,-0.049759,-0.38004,-0.38004,0.912257,0.417946,-0.317249,-0.499827,-0.526115,-1.558495,0,61.0788331298723
2020-10-19,1.291513,1.895337,-0.385777,-1.111295,-1.111295,1.429051,1.596779,0.834311,0.538273,0.618579,-0.222171,-1,60.40006686354265
2020-10-20,0.284519,0.970711,-0.200837,0.218048,0.218048,0.8,1.456067,0.672924,0.267184,0.336448,-0.179673,0,60.5317677808902
2020-10-21,-0.553042,0.754148,-0.754148,-0.133891,-0.133891,0.502765,1.437908,0.831445,0.481031,0.436361,0.118934,0,60.45072106252248
2020-10-22,-0.418831,0.301558,-1.675322,0.033518,0.033518,0.190987,1.202882,0.825659,0.500066,0.386136,0.230091,0,60.47098274211441
2020-10-23,0.0,0.434057,-0.317195,0.351818,0.351818,-0.290484,0.639399,0.617673,0.176207,0.060306,0.052873,0,60.68373037782967
2020-10-26,1.061054,1.722039,-1.669856,-4.023372,-4.023372,3.148374,4.167681,4.623413,4.214754,4.040241,4.146804,-1,58.242197987002136
2020-10-27,0.981079,1.576734,-0.105116,-0.713168,-0.713168,2.953749,4.234408,5.119131,4.774972,4.556611,4.683818,-1,57.82683355536757
2020-10-28,1.223242,1.816874,-0.107933,-2.610371,-2.610371,4.245368,6.062241,7.337051,7.23528,7.133702,7.214092,-1,56.31733842576881
2020-10-29,-1.463763,1.320957,-1.570868,0.77352,0.77352,2.134952,4.444841,5.933595,6.106974,6.094237,6.158045,1,56.7529645369953
2020-10-30,-0.641597,0.944573,-1.176261,0.160657,0.160657,0.62021,3.532347,5.164855,5.71554,5.6782,5.785842,0,56.84414209515898
2020-11-02,-0.017715,1.806909,-0.584588,0.605953,0.605953,-0.354296,2.34721,3.93977,4.824623,4.836935,4.905129,1,57.18859064822179
2020-11-03,0.352113,1.232394,-0.40493,0.620018,0.620018,-1.066901,1.197183,2.809859,3.961268,4.019794,4.048876,1,57.54317004108055
2020-11-04,2.673039,2.83236,-0.247831,-0.545775,-0.545775,-0.205346,1.189591,2.846522,4.168879,4.380375,4.488147,-1,57.22911400740565
2020-11-05,1.411931,1.747264,-0.423579,0.300938,0.300938,-0.278856,0.351218,2.083775,3.483057,3.870987,4.033403,0,57.401338283937044
2020-11-06,-0.052817,0.316901,-1.144366,0.247088,0.247088,-0.28169,-0.441901,1.422535,2.84507,3.488718,3.61508,0,57.54317004108055
2020-11-09,2.375088,3.940887,-0.123153,0.070423,0.070423,-0.214638,-0.626319,1.0251,2.366291,3.241379,3.395569,0,57.583693400264416
2020-11-10,0.423504,1.005823,-0.829363,-0.299085,-0.299085,0.038821,-0.400565,0.965826,2.293983,3.367567,3.555149,0,57.41146912373301
2020-11-11,-0.244755,0.751748,-0.699301,0.935239,0.935239,-0.63986,-1.041958,-0.257576,1.017483,2.172727,2.463977,1,57.94840363291915
2020-11-12,1.434898,1.842338,-0.620018,-1.311189,-1.311189,0.605846,0.348981,0.684972,1.999114,3.215589,3.648806,-1,57.18859064822179
2020-11-13,-0.052715,0.316289,-0.632578,0.81488,0.81488,-0.168687,-0.32156,-0.479119,0.877702,2.083289,2.712458,1,57.65460927883617
2020-11-16,-0.227472,0.804899,-0.472441,0.421719,0.421719,-0.47944,-0.617673,-0.936716,0.23797,1.352931,2.154564,0,57.897749433939325
2020-11-17,-0.210084,0.472689,-0.542717,-0.052493,-0.052493,-0.269608,-0.509454,-0.880019,0.060399,1.136555,2.08275,0,57.86735691455143
2020-11-18,1.546667,1.848889,-0.017778,-1.523109,-1.523109,0.935111,0.986667,0.731259,1.304,2.365867,3.404444,-1,56.985973852302486
2020-11-19,-0.637733,0.053144,-1.576616,0.355556,0.355556,0.577502,0.591674,0.425155,0.658105,1.714792,2.775908,0,57.18859064822179
2020-11-20,1.184919,1.328546,-0.035907,-1.328609,-1.328609,1.497307,1.748654,1.728306,1.636445,2.754758,3.833633,-1,56.42877766352442
2020-11-23,-0.410128,0.873752,-0.552782,0.682226,0.682226,0.42796,0.92368,0.995007,0.82204,1.805991,2.810271,1,56.813749575771084
2020-11-24,-1.684905,0.573215,-2.101789,2.656919,2.656919,-2.014938,-1.532048,-1.529732,-1.744832,-0.980372,-0.047478,1,58.32324470536985
2020-11-25,0.539976,0.60965,-0.261279,-0.277923,-0.277923,-1.337746,-1.221042,-1.148464,-1.312489,-0.861871,0.024967,0,58.16115126863441
2020-11-27,-0.623269,0.190443,-1.056094,0.60965,0.60965,-1.481994,-1.592798,-1.620499,-1.759868,-1.59626,-0.74042,1,58.51573066149318
2020-11-30,-0.190575,0.831601,-0.900901,-0.069252,-0.069252,-0.713791,-1.384269,-1.446061,-1.552322,-1.679141,-0.820051,0,58.47520730230932
2020-12-01,-0.919305,0.919305,-1.242765,1.767152,1.767152,-1.532176,-2.826013,-2.941777,-3.066905,-3.301328,-2.592214,1,59.50855296149775
2020-12-02,-1.33717,0.304672,-1.591063,0.578822,0.578822,-1.587678,-3.053487,-3.228391,-3.431787,-3.72241,-3.190589,1,59.853001514560546
2020-12-03,-0.08436,1.197908,-0.354311,0.321598,0.321598,-1.275519,-2.854733,-3.305776,-3.506833,-3.782689,-3.523424,0,60.04548747068389
2020-12-04,-1.084056,0.983989,-1.150767,1.164164,1.164164,-1.677785,-3.387258,-4.028241,-4.342061,-4.627085,-4.618635,1,60.74451541660546
2020-12-07,0.267559,0.668896,-0.284281,-0.266845,-0.266845,-0.719064,-2.443144,-3.449275,-3.835284,-4.125084,-4.369008,0,60.58242197987002
2020-12-08,-0.067762,1.151957,-1.372184,-1.287625,-1.287625,0.674233,-0.670845,-1.977526,-2.395392,-2.699644,-3.034615,-1,59.802347315580725
2020-12-09,-1.406328,0.301356,-1.557007,1.185838,1.185838,-0.287962,-1.473297,-2.83498,-3.283107,-3.64373,-4.023104,1,60.51150610129827
2020-12-10,0.050437,0.554808,-0.739744,-0.41855,-0.41855,0.201748,-0.711163,-2.06456,-2.684936,-3.03766,-3.401704,0,60.25823510639914
2020-12-11,0.544465,0.643458,-1.963372,1.899798,1.899798,-1.451906,-2.092064,-3.432877,-4.15608,-4.584722,-4.950228,1,61.40302000334318
2020-12-14,0.115207,1.481238,-0.115207,0.247484,0.247484,-1.379197,-1.833443,-3.116085,-4.075872,-4.559579,-4.929778,0,61.55498260028265
2020-12-15,-1.244746,0.533463,-1.551891,1.810402,1.810402,-2.217911,-3.074685,-4.215972,-5.400905,-5.932105,-6.328807,1,62.669374977838785
2020-12-16,-1.449506,0.653074,-1.481363,1.487229,1.487229,-2.679197,-3.905702,-5.066369,-6.336413,-6.921313,-7.383986,1,63.60141223906756
2020-12-17,-0.97469,0.691715,-1.38343,1.322077,1.322077,-2.650527,-4.477283,-5.655295,-6.980035,-7.732746,-8.219358,1,64.44227194213265
2020-12-18,-2.428528,0.415002,-2.50538,2.279516,2.279516,-3.452198,-5.822318,-7.00994,-8.391485,-9.25976,-9.834512,1,65.91124371254756
2020-12-21,-0.915012,1.101117,-0.930521,-0.891485,-0.891485,-1.429901,-4.24938,-5.474566,-6.886632,-7.973945,-8.626447,-1,65.32365500438159
2020-12-22,-0.905602,1.304682,-1.105142,1.039082,1.039082,-1.433615,-4.294705,-5.790739,-7.14812,-8.429163,-9.140957,1,66.00242127071124
2020-12-23,-0.061256,1.378254,-0.229709,0.230238,0.230238,-0.888208,-3.661562,-5.372129,-6.769525,-8.138438,-8.909137,0,66.15438386765071
2020-12-24,0.138547,0.969828,-0.277094,-0.520674,-0.520674,0.046182,-2.313732,-4.292898,-5.700431,-7.121305,-8.034175,-1,65.8099353145879
2020-12-28,0.832434,1.264067,-0.184985,-0.138547,-0.138547,0.126407,-1.521505,-3.655516,-5.021582,-6.473254,-7.473922,0,65.71875775642422
2020-12-29,1.225566,1.256593,-0.372324,-0.632033,-0.632033,0.757059,-0.321129,-2.560761,-3.894663,-5.334781,-6.494984,-1,65.30339332478965
2020-12-30,0.621118,0.791925,-0.07764,-0.093081,-0.093081,0.618012,0.166149,-1.914079,-3.365683,-4.729814,-6.032609,0,65.24260828601388
2020-12-31,-0.541042,0.123667,-1.051167,0.450311,0.450311,-0.021642,0.012367,-1.842634,-3.365281,-4.716649,-6.063791,0,65.53640264009685
